kind	value	complex_id_a	complex_id_b
standardized_pdb_sha256	0188a4e980404134bc3c5ad086dbd170d3fde9cb72ad0e0358e1f4ea9150fb8a	4QK8__2BA__laB__aaA__rs201__m1__alt.	4QK8__2BA__laC__aaA__rs202__m1__alt.
standardized_pdb_sha256	02372eba40dd9ba486c92fb68d4386916685f42268d865623af989db043ad5c3	198D__DM5__laG__aaB__rs26__m1__alt.	198D__DM5__laH__aaD__rs27__m1__alt.
standardized_pdb_sha256	03f85ea693703b2cee2fdafb701a452038f928595b2ae631619b3857faaef020	6XRQ__V8A__laF__aaA__rs102__m1__alt.	6XRQ__V8A__laG__aaA__rs103__m1__alt.
standardized_pdb_sha256	09db796b8e0291db7971e770d5bc4eb68703be7a0b08472214ecd33d5113d12b	2HRI__POH__laF__aaA__rs26__m1__alt.	2HRI__POH__laG__aaA__rs27__m1__alt.
standardized_pdb_sha256	0a8f4080c33e269a1724040cd6c459d9fe352c716cbf2651f13ebdc26c209cbe	7N7E__BER__laB__aaA__rs101__m1__alt.	7N7E__BER__laC__aaA__rs102__m1__alt.
standardized_pdb_sha256	0c5cbe099e1abd78e4f287b6f55f535a0464100d673fc66d9f5138b0c1b7cde1	8TC4__ZQQ__laE__aaA__rs101__m1__alt.	8TC4__ZQQ__laG__aaC__rs101__m1__alt.
standardized_pdb_sha256	0d5db526b37f83d94dece5f9b3a88d68fd2195fe17193f5400e2e9045e011653	9MOZ__A1BNI__laLA__aaG__rs105__m1__alt.	9MOZ__A1BNI__laW__aaD__rs104__m1__alt.
standardized_pdb_sha256	0d60d22510eb656c1008210d63239b8d35c36d553e4d8c879ef0990e6b7feb2c	6YMJ__ADN__laV__aaM__rs201__m1__alt.	6YMJ__ADN__laY__aaN__rs101__m1__alt.
standardized_pdb_sha256	10af8823982dcdb214298b290f0387a6a20ced11652e4a65cfb30983c6d8ba05	6O2L__BO6__laB__aaA__rs101__m1__alt.	6O2L__BO6__laC__aaA__rs102__m1__alt.
standardized_pdb_sha256	1144a5ababc8858b9186d27c8fba2c5f7ba061e78a09763143372524c1307384	8HZM__NI4__laN__aaA__rs112__m1__alt.	8HZM__NI4__laX__aaB__rs110__m1__alt.
standardized_pdb_sha256	125b1a512d27b4235d8ebf2ed0426529e100fabd0063d92d931e5e7247ed4f84	5W77__9WP__laD__aaA__rs103__m1__alt.	5W77__9WP__laE__aaA__rs104__m1__alt.
standardized_pdb_sha256	12dde6e27b95059477caa25309367ee2896f891b0f75fbc029fd9547739543bf	6C65__EKJ__laD__aaA__rs101__m1__alt.	6C65__EKJ__laH__aaB__rs101__m1__alt.
standardized_pdb_sha256	12f4dd3a86268adc97163ed7b44e68f2e5b3e73af752ab1d6e72e508f253b79c	1DJ6__104__laD__aaA__rs13__m1__alt.	1DJ6__104__laE__aaB__rs14__m1__alt.
standardized_pdb_sha256	15573c8a921ad2c62147acece9508a97da5fc3c168c5c611536a96673d3435f8	8HB1__NMN__laF__aaB__rs101__m1__alt.	8HB1__NMN__laG__aaB__rs102__m1__alt.
standardized_pdb_sha256	18cf34c8afe0108ec54c321b708912255945e70f6e67c5104ba846c1f8457e99	452D__9AD__laB__aaA__rs3013__m1__alt.	452D__9AD__laC__aaA__rs3015__m1__alt.
standardized_pdb_sha256	1bb9363dd920a91f5e76f3b08aac7bba74d5f056af8cdce57865e29f46be759a	5IHD__2OP__laG__aaA__rs103__m1__alt.	5IHD__2OP__laJ__aaB__rs103__m1__alt.
standardized_pdb_sha256	1bb9363dd920a91f5e76f3b08aac7bba74d5f056af8cdce57865e29f46be759a	5IHD__2OP__laG__aaA__rs103__m1__alt.	5IHD__SIN__laM__aaD__rs101__m1__alt.
standardized_pdb_sha256	1bc2e30a05ce977a759ef8a50c63a342b2a39ef3e0a531913cb795333c3d01c9	6QIR__J48__laG__aaC__rs101__m1__alt.	6QIR__J48__laH__aaD__rs101__m1__alt.
standardized_pdb_sha256	1d78be2de1421c30a4347d65d4e415a8b0e96a3103bc4cfdc473c8655c6d6e3a	8I3Z__NMN__laD__aaB__rs101__m1__alt.	8I3Z__NMN__laE__aaB__rs102__m1__alt.
standardized_pdb_sha256	1df5da29ad0e01dda6005f560dd3ecd543651c55ba86919a16e9db15391fa2c2	202D__MNG__laC__aaA__rs9__m1__alt.	202D__MNG__laD__aaB__rs9__m1__alt.
standardized_pdb_sha256	1e4a8879d3a1c7164709aed41327064a94b28258eec99743c7d84eab78cf4c27	6YMI__AMP__laN__aaA__rs102__m1__alt.	6YMI__AMP__laO__aaA__rs103__m1__alt.
standardized_pdb_sha256	1e4a8879d3a1c7164709aed41327064a94b28258eec99743c7d84eab78cf4c27	6YMI__AMP__laN__aaA__rs102__m1__alt.	6YMI__AMP__laV__aaI__rs102__m1__alt.
standardized_pdb_sha256	1f860d02522da701b9176c4908ddb17610f3d6130f6aba1b044461c829d275bf	6QIT__J48__laE__aaA__rs101__m1__altA	6QIT__J48__laF__aaA__rs102__m1__altA
standardized_pdb_sha256	1f860d02522da701b9176c4908ddb17610f3d6130f6aba1b044461c829d275bf	6QIT__J48__laE__aaA__rs101__m1__altA	6QIT__J48__laG__aaC__rs101__m1__alt.
standardized_pdb_sha256	1f860d02522da701b9176c4908ddb17610f3d6130f6aba1b044461c829d275bf	6QIT__J48__laE__aaA__rs101__m1__altA	6QIT__J48__laH__aaD__rs101__m1__altA
standardized_pdb_sha256	2008c7c05e71252fdacb5c3a78f020c3391853b8cebe1f8f5b46f4dc2173f380	1QSX__HT__laJ__aaB__rs25__m1__alt.	1QSX__HT__laK__aaB__rs26__m1__alt.
standardized_pdb_sha256	249639fe72282314df98258a677b9c1d674cbf29a1f3e53d31c8c58ec8f05a9d	1K9G__DR1__laB__aaA__rs7__m1__alt.	1K9G__DR1__laC__aaA__rs8__m1__alt.
standardized_pdb_sha256	2adb0b2fd711e9cc523368ff4dddd8b15832008baffd64757df453e759c532ef	245D__NGM__laC__aaA__rs14__m1__altA	245D__NGM__laD__aaB__rs13__m1__alt.
standardized_pdb_sha256	2ba3b622c739285eb06f1aa993b64a3b7b193dffc51685c7829bd6f0c058bcb9	6N5K__2BA__laB__aaA__rs201__m1__alt.	6N5K__2BA__laC__aaA__rs202__m1__alt.
standardized_pdb_sha256	30497491f41d7930a4c74de18ae72c6a5cf57249c85348616289de02afc532bc	9BUN__FH8__laH__aaA__rs104__m1__alt.	9BUN__FH8__laS__aaC__rs106__m1__alt.
standardized_pdb_sha256	314850be0d7de6f51efde9205f950c5665aba5e6b5cd756cc80d6b59a053ed41	7KBX__WAM__laB__aaA__rs101__m1__alt.	7KBX__WAM__laC__aaA__rs102__m1__alt.
standardized_pdb_sha256	31fdac72ea180852637c01b59e95cb9bcae4fd626932f68abe0fe18d40cd759f	6QN3__GLN__laG__aaA__rs105__m1__alt.	6QN3__GLN__laL__aaB__rs205__m1__alt.
standardized_pdb_sha256	37168bf4b4ab7f7ea16bbdced3b157c082074a2f8f32b2fe0dd572661bebbd0d	2MNE__3B5__laC__aaA__rs101__m1__alt.	2MNE__3B5__laD__aaB__rs101__m1__alt.
standardized_pdb_sha256	37655c283c3892449933d42b4ab7d1bc00fbd3ef3c0086b13108b56de9ea9d40	6E8S__EKJ__laC__aaA__rs101__m1__alt.	6E8S__EKJ__laG__aaB__rs101__m1__alt.
standardized_pdb_sha256	39da5fbd5f4bacf0ef6329d8c5b255c89d32ae575fcd7fae83db66a5f735452f	2DES__DMM__laC__aaA__rs13__m1__alt.	2DES__DMM__laD__aaA__rs14__m1__alt.
standardized_pdb_sha256	3ae0634b0fd252a6c564e4a3357406d6fbfdd1a307f4643018581303b976faae	4W92__2BA__laJ__aaC__rs208__m1__alt.	4W92__2BA__laK__aaC__rs209__m1__alt.
standardized_pdb_sha256	3aea37e66a76898703aaca7cd4028b69089cc6a526a960395f501a762d8dd780	8HB8__NMN__laB__aaA__rs101__m1__alt.	8HB8__NMN__laC__aaA__rs102__m1__alt.
standardized_pdb_sha256	3ba55df152177742178375dea01f43e1c37e393cbf13469ddda295e3cf6f30d0	6YL5__SAH__laAA__aaE__rs101__m1__alt.	6YL5__SAH__laNA__aaK__rs101__m1__alt.
standardized_pdb_sha256	3d3585e1fd1c673d6a734f87119c23eded1cbbb0c6e215ac2a84c7d8d7daa01a	5JW2__6O7__laC__aaA__rs101__m1__alt.	5JW2__6O7__laD__aaA__rs102__m1__alt.
standardized_pdb_sha256	3d3585e1fd1c673d6a734f87119c23eded1cbbb0c6e215ac2a84c7d8d7daa01a	5JW2__6O7__laC__aaA__rs101__m1__alt.	5JW2__6O7__laE__aaA__rs103__m1__alt.
standardized_pdb_sha256	3d3585e1fd1c673d6a734f87119c23eded1cbbb0c6e215ac2a84c7d8d7daa01a	5JW2__6O7__laC__aaA__rs101__m1__alt.	5JW2__6O7__laI__aaB__rs101__m1__alt.
standardized_pdb_sha256	3d9fd90e55af69d085cf27255accfbe0937a469a7f2e7fb2899e60e3e1ae3dc8	6N5Q__2BA__laB__aaA__rs201__m1__alt.	6N5Q__2BA__laC__aaA__rs202__m1__alt.
standardized_pdb_sha256	3ecbac1df0f7dbc7f0c28d99c801886445117fbbc95922cc52bd70b331ebc8f1	7X8M__BER__laB__aaX__rs101__m1__alt.	7X8M__BER__laC__aaX__rs102__m1__alt.
standardized_pdb_sha256	3ef4fef44b68ac507c8f160488ad67db3b68f1539fd71e7a459a9a8943c2528c	1KCI__DRC__laB__aaA__rs3014__m1__alt.	1KCI__DRC__laC__aaA__rs3015__m1__alt.
standardized_pdb_sha256	3fefbc23f7316c3ef5418707837fa7fe8cbedbf25c89670e376e4e6ca67f25ee	8ZD2__A1L1S__laC__aa1__rs101__m1__alt.	8ZD2__A1L1S__laD__aa2__rs101__m1__alt.
standardized_pdb_sha256	41def6544b41a829a26374a0852b92b3b18ddfe3b61d9d1e228bd086c9454f86	6N5T__2BA__laB__aaA__rs201__m1__alt.	6N5T__2BA__laC__aaA__rs202__m1__alt.
standardized_pdb_sha256	44a42a5b5e127a48840a42f8d71dab8435cef9ddd06613cdd8b248fc2a56118e	6E8T__HZG__laE__aaD__rs101__m1__alt.	6E8T__HZG__laL__aaA__rs101__m1__alt.
standardized_pdb_sha256	44e6a05486208f7f4d432550fbcd9ee41349c1ba14322065522fc82848722240	6V9D__QW4__laC__aaB__rs101__m1__alt.	6V9D__QW4__laD__aaB__rs102__m1__alt.
standardized_pdb_sha256	4635042426b04b7b800635c5ddf2933d9d9e37443e9eb9ee34a20209499af74a	6M5J__F1R__laG__aaA__rs103__m1__alt.	6M5J__F1R__laJ__aaB__rs103__m1__alt.
standardized_pdb_sha256	4635042426b04b7b800635c5ddf2933d9d9e37443e9eb9ee34a20209499af74a	6M5J__F1R__laG__aaA__rs103__m1__alt.	6M5J__F1R__laK__aaC__rs101__m1__alt.
standardized_pdb_sha256	4635042426b04b7b800635c5ddf2933d9d9e37443e9eb9ee34a20209499af74a	6M5J__F1R__laG__aaA__rs103__m1__alt.	6M5J__F1R__laL__aaD__rs101__m1__alt.
standardized_pdb_sha256	48524075c8925d8478f2f487e6304c6c2719a5d09adc445a423893175a6a2907	6N5N__2BA__laB__aaA__rs201__m1__alt.	6N5N__2BA__laC__aaA__rs202__m1__alt.
standardized_pdb_sha256	4bfd12be85742dc3aad74cd830dc9d2fedd53d3ba072ce2b2d20fb4646802239	4QK9__2BA__laB__aaA__rs201__m1__alt.	4QK9__2BA__laC__aaA__rs202__m1__alt.
standardized_pdb_sha256	510e9933e115a2aa3eeba30a9211286046a67e97bb264c0696a01bf13ebdcd4b	6C63__EKJ__laD__aaA__rs101__m1__alt.	6C63__EKJ__laH__aaB__rs101__m1__alt.
standardized_pdb_sha256	531c5964bd4b6a4474280e8299fcf3eee627f1f6134818a12af7e58b0613e30e	2L7V__QUL__laD__aaA__rs1__m1__alt.	2L7V__QUL__laE__aaA__rs2__m1__alt.
standardized_pdb_sha256	53beac7908a94966fd430711f2eb1e1d44e97093c014714f96fe71c01e24589e	366D__DA6__laB__aaA__rs3013__m1__alt.	366D__DA6__laC__aaA__rs3015__m1__alt.
standardized_pdb_sha256	5622e492e819238a5d69675c0be032f3c5037b38adadabaec8128853356cfb5d	1DL8__DA7__laB__aaA__rs3014__m1__alt.	1DL8__DA7__laC__aaA__rs3015__m1__altA
standardized_pdb_sha256	590654010df7f50ce8c3987e1fbe0647541213878e1ac8cfb7a004256bca92a8	258D__NGM__laE__aaA__rs26__m1__alt.	258D__NGM__laL__aaD__rs27__m1__alt.
standardized_pdb_sha256	5a39fad40c48d6859e0534fd0cd163080b51d0b168dd95b60cf2165cc39c0fcc	6QIS__J48__laL__aaC__rs102__m1__alt.	6QIS__J48__laN__aaE__rs101__m1__alt.
standardized_pdb_sha256	5b09345a4c49bafe9e4383605bf88c3de5ec79a554f69f99bbd3bbc7fe509e44	6WTL__2BA__laB__aaA__rs201__m1__alt.	6WTL__2BA__laC__aaA__rs202__m1__alt.
standardized_pdb_sha256	5c2e573d08087199c38de78b3d5426fff03149f5a022d14d06f7cc5dc58d8214	6YMK__MTA__laW__aaM__rs101__m1__alt.	6YMK__MTA__laX__aaM__rs102__m1__alt.
standardized_pdb_sha256	602801a1f9c39b55a876f071972a7f35b98001f0ca22e56bc49a55ab3e3e3bf3	1Z3F__EL__laC__aaA__rs41__m1__alt.	1Z3F__EL__laE__aaB__rs42__m1__alt.
standardized_pdb_sha256	618751e28516e8724db7afb02d9a7fe1745f1fe7e558834f40137fa2a5299228	465D__9AD__laB__aaA__rs3014__m1__alt.	465D__9AD__laC__aaA__rs3015__m1__altA
standardized_pdb_sha256	61f7eea7c2ee6d3c1a44e322e6b031abae71184cc548f3a656d225e3c26c49ae	8HZL__NI4__laM__aaA__rs111__m1__alt.	8HZL__NI4__laO__aaA__rs113__m1__alt.
standardized_pdb_sha256	669cd256d972061ee08af27b71f6c72a2dab9931e7720cfba2daed69a8eb8acd	6N5P__2BA__laB__aaA__rs201__m1__alt.	6N5P__2BA__laC__aaA__rs202__m1__alt.
standardized_pdb_sha256	69324fcc5f67ceaca882df493996352cc19cd1e07e7b2049640d22429f80ec3b	2IE1__PAW__laC__aaA__rs101__m1__alt.	2IE1__PAW__laD__aaB__rs102__m1__alt.
standardized_pdb_sha256	6a18fdae461982837ce1b563319522478099b65364b80c7f645872a5931fdab3	7MSV__BER__laC__aaX__rs102__m1__alt.	7MSV__BER__laD__aaX__rs103__m1__alt.
standardized_pdb_sha256	6a18fdae461982837ce1b563319522478099b65364b80c7f645872a5931fdab3	7MSV__BER__laC__aaX__rs102__m1__alt.	7MSV__DGP__laB__aaX__rs101__m1__alt.
standardized_pdb_sha256	6e319814cfc319a9a870896779303cdc0be156dbc29b0ce599cabb81fd7d587a	6WTR__2BA__laB__aaA__rs201__m1__alt.	6WTR__2BA__laC__aaA__rs202__m1__alt.
standardized_pdb_sha256	6e5c64eaf658ad4bc424531bfec416bdd5436620e76b52c7c23cb9e02b3edab3	1S32__DIB__laBA__aaI__rs1611__m1__alt.	1S32__DIB__laMA__aaI__rs1631__m1__alt.
standardized_pdb_sha256	6e5c64eaf658ad4bc424531bfec416bdd5436620e76b52c7c23cb9e02b3edab3	1S32__DIB__laBA__aaI__rs1611__m1__alt.	1S32__OGG__laTA__aaJ__rs1700__m1__alt.
standardized_pdb_sha256	6f02ceb041041d9a0d58b3fa7f72a47ca849ef1eed660408c4c49ecefea5ab9f	4W90__2BA__laC__aaC__rs201__m1__alt.	4W90__2BA__laD__aaC__rs202__m1__alt.
standardized_pdb_sha256	70094705f0b0d139196ee990e9ae95d11cb3286bb07302b20659ff7415566562	224D__NGM__laC__aaA__rs14__m1__altA	224D__NGM__laD__aaB__rs13__m1__alt.
standardized_pdb_sha256	7616eb046e9b22196eb399b740bc3d7a9622124c0e8e1e6f6530fc4a2b507d2d	8HZJ__O00__laI__aaA__rs107__m1__alt.	8HZJ__O00__laN__aaB__rs105__m1__alt.
standardized_pdb_sha256	76595f829c2b59a677eaa54dfdaa576a586295f79d75607f3f28b68fe37b5c05	7REX__PRF__laI__aaB__rs101__m1__alt.	7REX__PRF__laJ__aaB__rs102__m1__alt.
standardized_pdb_sha256	769774c2773c11f71fa204e3aff13ce3a6dabf6c109ae0eb0d9282c735552bc7	9HRG__GTP__laG__aaA__rs103__m1__alt.	9HRG__GTP__laM__aaB__rs103__m1__alt.
standardized_pdb_sha256	7854c6334468b61f1365a2f7e7ab2f15e6ec0a1c7875ada4691844055586ff5e	5OBM__LLL__laJSB__aa7__rs231__m1__alt.	5OBM__LLL__laLSB__aa7__rs233__m1__alt.
standardized_pdb_sha256	78de3bdea87c0d97c02460d519ccac47f1d2566801daaf7b378dfb32f6468aa4	8FB3__PRF__laJ__aaC__rs101__m1__altA	8FB3__PRF__laK__aaC__rs102__m1__altA
standardized_pdb_sha256	796ed6a994cb8efc44dbade19b2c89387b68ef49bc523b319f42baaa518cf26f	9JO1__BER__laB__aaX__rs101__m1__alt.	9JO1__BER__laC__aaX__rs102__m1__alt.
standardized_pdb_sha256	7975b0aec34a423e3e0a1e19461afadfe586e433794e845bebd52cdce4426413	1I5V__PPZ__laC__aaA__rs7__m1__alt.	1I5V__PPZ__laD__aaB__rs7__m1__alt.
standardized_pdb_sha256	7ad358e672298a7a9a9d5dcb57837936504f69151fbb77ee0ffe9345b8724637	6JJH__POH__laB__aaB__rs101__m1__alt.	6JJH__POH__laC__aaB__rs102__m1__alt.
standardized_pdb_sha256	7c683505e2610b808e6d76318d9fd870e98a53faff3ce1369ac19a4c6ae303ab	7YVW__B2R__laC__aaA__rs101__m1__alt.	7YVW__B2R__laD__aaA__rs102__m1__alt.
standardized_pdb_sha256	7e11501bad7ae4d7e0517eb2c390331657e188aace34ed5c2fb7fa40088f7830	9MP1__A1BNK__laC__aaA__rs101__m1__alt.	9MP1__A1BNK__laK__aaB__rs101__m1__alt.
standardized_pdb_sha256	80b1cfbde93c0bd1a7bc8bd77e33b5f5759945bd210b8993d85bbb66bf47ad33	6QIS__J48__laI__aaA__rs101__m1__alt.	6QIS__J48__laJ__aaB__rs101__m1__alt.
standardized_pdb_sha256	80e827e23d9eccb80d6b9e6a5c4fffbc26fa2d0410e85635f3631ea92adedc5d	9KG8__BER__laB__aaX__rs101__m1__alt.	9KG8__BER__laC__aaX__rs102__m1__alt.
standardized_pdb_sha256	841320a098615d92841cceeedd79679baeaa15b9c54b9a86c0bf648244293553	9HRD__GTP__laK__aaA__rs107__m1__alt.	9HRD__GTP__laR__aaB__rs107__m1__alt.
standardized_pdb_sha256	85ca54e71968cd51233fef6273d03007fdc4f878348a4dab5da1209d9f2f1205	8HB3__NNR__laC__aaA__rs101__m1__alt.	8HB3__NNR__laD__aaB__rs101__m1__alt.
standardized_pdb_sha256	876ea58c7779c4f5014c00a5181bc1d43d496a5937772a1af9449e5923a448c6	4QKA__2BA__laB__aaA__rs201__m1__alt.	4QKA__2BA__laC__aaA__rs202__m1__alt.
standardized_pdb_sha256	878d3d68bf216bccb29483f5135be66d0907075e8e63501439315e0318b73733	207D__CRH__laL__aaA__rs13__m1__alt.	207D__CRH__laM__aaA__rs27__m1__alt.
standardized_pdb_sha256	878d3d68bf216bccb29483f5135be66d0907075e8e63501439315e0318b73733	207D__CRH__laL__aaA__rs13__m1__alt.	207D__CRH__laO__aaB__rs17__m1__alt.
standardized_pdb_sha256	878d3d68bf216bccb29483f5135be66d0907075e8e63501439315e0318b73733	207D__CRH__laL__aaA__rs13__m1__alt.	207D__CRH__laP__aaB__rs23__m1__alt.
standardized_pdb_sha256	8790500f8476033fe122dc4e810e3e3b2fa0a2f4714949205b08b298ae857b2d	6WK7__AX2__laC__aaB__rs101__m1__alt.	6WK7__AX2__laD__aaB__rs102__m1__alt.
standardized_pdb_sha256	8790500f8476033fe122dc4e810e3e3b2fa0a2f4714949205b08b298ae857b2d	6WK7__AX2__laC__aaB__rs101__m1__alt.	6WK7__AX2__laE__aaB__rs103__m1__alt.
standardized_pdb_sha256	8790500f8476033fe122dc4e810e3e3b2fa0a2f4714949205b08b298ae857b2d	6WK7__AX2__laC__aaB__rs101__m1__alt.	6WK7__AX2__laF__aaC__rs101__m1__alt.
standardized_pdb_sha256	8790500f8476033fe122dc4e810e3e3b2fa0a2f4714949205b08b298ae857b2d	6WK7__AX2__laC__aaB__rs101__m1__alt.	6WK7__AX2__laG__aaC__rs102__m1__alt.
standardized_pdb_sha256	8790500f8476033fe122dc4e810e3e3b2fa0a2f4714949205b08b298ae857b2d	6WK7__AX2__laC__aaB__rs101__m1__alt.	6WK7__AX2__laH__aaC__rs103__m1__alt.
standardized_pdb_sha256	8c6273064796fc6759bcc43e2b58e7adc3ec8dd8e52e55825a4180b763271ae7	378D__DMY__laH__aaC__rs36__m1__alt.	378D__DMY__laI__aaD__rs35__m1__alt.
standardized_pdb_sha256	8d5d3628bcdf9b7dbbbd28efe89ec7deaa8f9dd977bf8050a04cffa7f8b3c424	3CDM__NII__laD__aaA__rs27__m1__alt.	3CDM__NII__laH__aaB__rs27__m1__alt.
standardized_pdb_sha256	8d5d3628bcdf9b7dbbbd28efe89ec7deaa8f9dd977bf8050a04cffa7f8b3c424	3CDM__NII__laD__aaA__rs27__m1__alt.	3CDM__NII__laI__aaB__rs28__m1__alt.
standardized_pdb_sha256	8d5d3628bcdf9b7dbbbd28efe89ec7deaa8f9dd977bf8050a04cffa7f8b3c424	3CDM__NII__laD__aaA__rs27__m1__alt.	3CDM__NII__laJ__aaB__rs29__m1__alt.
standardized_pdb_sha256	9180294cc69b6d0f42daecbb0cedb3f6860f8a6a73622af8d072133dd3a1a2b7	308D__DM1__laD__aaA__rs14__m1__alt.	308D__DM1__laH__aaB__rs14__m1__alt.
standardized_pdb_sha256	946b14dafb9b9a28ee040d582e11d32a631f7aa3c4b2154b48bcc7b3b81a8174	1M69__DAX__laB__aaA__rs2000__m1__altC	1M69__DAX__laC__aaA__rs3000__m1__altD
standardized_pdb_sha256	96d47b60d8e0a85d0ec8886f0ac3bbc35251821fc0ad58c6808a901a8fa4d556	7XQ5__HEZ__laF__aaC__rs101__m1__alt.	7XQ5__HEZ__laG__aaD__rs101__m1__alt.
standardized_pdb_sha256	9827fcc280cc7d77b37d25a5e0dea904e0524ddbb006d8d3bd0eff7528cb0708	8HZF__NJL__laG__aaA__rs105__m1__alt.	8HZF__NJL__laL__aaB__rs105__m1__alt.
standardized_pdb_sha256	9b94a4fdfa6f4d43a090f54204279609ff9876e79c1aa099fb0d58605858c3eb	6YL5__SAH__laJA__aaI__rs101__m1__alt.	6YL5__SAH__laW__aaC__rs101__m1__alt.
standardized_pdb_sha256	9db0c5f6bd300a2d501beb1d059928400a7b715a2667c6e7eb7f5e6fd6968dd0	6N5S__2BA__laC__aaA__rs202__m1__alt.	6N5S__2BA__laD__aaA__rs203__m1__alt.
standardized_pdb_sha256	9fb89a2cef6b0600ff5d77d5a7291dc237ec7f060cf5beb0b2661478050617ff	9L4E__A1EIH__laB__aaA__rs101__m1__alt.	9L4E__A1EIH__laC__aaA__rs102__m1__alt.
standardized_pdb_sha256	a18eb8081f4ecb3d045b10b422cd91b8943d8f26a17d53f17d55871bf0ff506d	6YMK__MTA__laR__aaF__rs101__m1__alt.	6YMK__MTA__laT__aaG__rs101__m1__alt.
standardized_pdb_sha256	a53343f7816d699673cea485e0cd260ecc1d34f9051ed76d029f0eae67990637	4OCD__MWB__laD__aaA__rs101__m1__alt.	4OCD__MWB__laE__aaB__rs101__m1__alt.
standardized_pdb_sha256	a573f03ee0110541b012e25754548d6e28d4030085f956609d67a9eba0f2d730	2MG8__XR2__laC__aaB__rs101__m1__alt.	2MG8__XR2__laD__aaB__rs102__m1__alt.
standardized_pdb_sha256	a86453f77be3ee6cce8b7342838e553d93a44fbfd0771e34d9fa33610c2fa70d	2KD4__PRL__laC__aaA__rs17__m1__alt.	2KD4__PRL__laD__aaB__rs17__m1__alt.
standardized_pdb_sha256	a8ebc781c546866c9fd450617136d4d55d606ddb99d3521f199e9c511d03cc0f	6N5O__2BA__laB__aaA__rs201__m1__alt.	6N5O__2BA__laC__aaA__rs202__m1__alt.
standardized_pdb_sha256	ac3a65fc2a9b9c37860a7c6b7f357572a8b715ae2f5ca9fbd51c75ff845b07af	6QIR__J48__laE__aaA__rs101__m1__alt.	6QIR__J48__laF__aaA__rs102__m1__alt.
standardized_pdb_sha256	ad2bf8a6c928005a2453df0a3c693b4cd7e1649a1c04655a3d82b39ea0d3c562	6YMJ__ADN__laS__aaF__rs201__m1__alt.	6YMJ__ADN__laT__aaF__rs202__m1__alt.
standardized_pdb_sha256	adbdfe5e3339b2bb7d1dde2d0bfb7e2ce141eb957fb4d5dcfc01a102f8f678a3	8Y2R__KPT__laB__aaX__rs101__m1__alt.	8Y2R__KPT__laC__aaX__rs102__m1__alt.
standardized_pdb_sha256	ae8a0be82992890792ba77d1f77debc8b50c7d6d457b4cb20de253c920c1f6d0	8TC6__ZQQ__laF__aaA__rs102__m1__alt.	8TC6__ZQQ__laH__aaC__rs101__m1__alt.
standardized_pdb_sha256	af6244fb257733f264968c44da292076cf572dcd2a50ebf084a7144fffac661d	9DQE__KPT__laB__aaX__rs101__m1__alt.	9DQE__KPT__laC__aaX__rs102__m1__alt.
standardized_pdb_sha256	aff446301089a4266e8b5b25633bde898ce2ceab9f4eb067b6a9a7b068fb0f4f	6C64__EKM__laD__aaA__rs101__m1__alt.	6C64__EKM__laH__aaB__rs101__m1__alt.
standardized_pdb_sha256	b77409d2dfebda244dec2a85c5cac1afcaca14864f988908a9c46ee554109e3a	9MOZ__A1BNI__laI__aaA__rs103__m1__alt.	9MOZ__A1BNI__laJ__aaA__rs104__m1__alt.
standardized_pdb_sha256	b84d98e32df624799760348821c55715324aa95564b45415438b10b6d7c07fda	4YB0__C2E__laD__aaR__rs102__m1__alt.	4YB0__C2E__laK__aaA__rs102__m1__alt.
standardized_pdb_sha256	bbc9b7ef21943809c212e96053199ed4e9814c9b4d39154d604fb477c881275f	3U4M__MLI__laO__aaB__rs2202__m1__alt.	3U4M__MLI__laP__aaB__rs2203__m1__alt.
standardized_pdb_sha256	bbc9b7ef21943809c212e96053199ed4e9814c9b4d39154d604fb477c881275f	3U4M__MLI__laO__aaB__rs2202__m1__alt.	3U4M__MLI__laQ__aaB__rs2204__m1__alt.
standardized_pdb_sha256	bbc9b7ef21943809c212e96053199ed4e9814c9b4d39154d604fb477c881275f	3U4M__MLI__laO__aaB__rs2202__m1__alt.	3U4M__MLI__laR__aaB__rs2205__m1__alt.
standardized_pdb_sha256	bc0a1019932569c3a308fcf7ffcee68fa3388306a7edabbd4857f6352e3d2fbb	5JW0__6O7__laC__aaA__rs101__m1__alt.	5JW0__6O7__laD__aaA__rs102__m1__alt.
standardized_pdb_sha256	bc0a1019932569c3a308fcf7ffcee68fa3388306a7edabbd4857f6352e3d2fbb	5JW0__6O7__laC__aaA__rs101__m1__alt.	5JW0__6O7__laE__aaA__rs103__m1__alt.
standardized_pdb_sha256	bc0a1019932569c3a308fcf7ffcee68fa3388306a7edabbd4857f6352e3d2fbb	5JW0__6O7__laC__aaA__rs101__m1__alt.	5JW0__6O7__laK__aaB__rs101__m1__alt.
standardized_pdb_sha256	bc2fc369b2091349c3efaf2d814df0056c557295a15a26688661bf000b7315f7	7D7Y__ATP__laC__aaA__rs102__m1__alt.	7D7Y__GTP__laB__aaA__rs101__m1__alt.
standardized_pdb_sha256	bdb77eb5f58262d4088678af8168789f7c271b86a2a24a6828180c814de0f22d	8HZL__NI4__laDA__aaB__rs115__m1__alt.	8HZL__NI4__laEA__aaB__rs116__m1__alt.
